sample1,,sample2,,sample3,,sample4,,sample5,,sample6,,vzorek1,,vzorek2,,vzorek3,,specimen0,,specimen1,,specimen2,,
,,,,,,,,,,,,,,,,,,,,,,234.9437714,2.085213423,
,,,,,,,,,,,,,,,,,,,,,,234.7460938,2.109761953,
,,,,,,,,,,,,,,,,,,,,,,234.5484314,2.129722595,
,,,,,,,,,,,,,,,,,,,,,,234.3507538,2.164413929,
,,,,,,,,,,,,,,,,,,,,,,234.1530914,2.184509516,
,,,,,,,,,,,,,,,,,,,,,,233.9553986,2.213332415,
,,,,,,,,,,,,,,,,,,,,,,233.7577209,2.239166737,
,,,,,,,,,,,,,,,,,,,,,,233.5600128,2.271460295,
,,,,,,,,,,,,,,,,,,,,,,233.3623352,2.31300807,
,,,,,,,,,,,,,,,,,,,,,,233.1646729,2.348109722,
,,,,,,,,,,,,,,,,,,,,,,232.9669647,2.379024029,
,,,,,,,,,,,,,,,,,,,,,,232.7692261,2.392410994,
,,,,,,,,,,,,,,,,,,,,,,232.5715485,2.417847157,
,,,,,,,,,,,,,,,,,,,,,,232.3738403,2.435977697,
,,,,,,,,,,,,,,,,,,,,,,232.1365967,2.46881485,
,,,,,,,,,,,,,,,,,,,,,,231.938858,2.507917166,
,,,,,,,,,,,,,,,,,,,,,,231.7411346,2.558032513,
,,,,,,,,,,,,,,,,,,,,,,231.5434418,2.57988596,
,,,,,,,,,,,,,,,,,,,,,,231.3457184,2.612514973,
,,,,,,,,,,,,,,,,,,,,,,231.1479645,2.645637274,
,,,,,,,,,,,,,,,,,,,,,,230.9502563,2.693636417,
,,,,,,,,,,,,,,,,,,,,,,230.7524872,2.722179651,
,,,,,,,,,,,,,,,,,,,,,,230.5547638,2.738479137,
,,,,,,,,,,,,,,,,,,,,,,230.3570251,2.754911423,
,,,,,,,,,,,,,,,,,,,,,,230.1592712,2.756162405,
,,,,,,,,,,,,,,,,,,,,,,229.9615173,2.766326427,
,,,,,,,,,,,,,,,,,,,,,,229.7637329,2.799547911,
,,,,,,,,,,,,,,,,,,,,,,229.5660248,2.833862543,
,,,,,,,,,,,,,,,,,,,,,,229.3682404,2.838456392,
,,,,,,,,,,,,,,,,,,,,,,229.1704712,2.875329733,
,,,,,,,,,,,,,,,,,,,,,,228.9727173,2.900233984,
,,,,,,,,,,,,,,,,,,,,,,228.7353973,2.926596642,
,,,,,,,,,,,,,,,,,,,,,,228.5376129,2.884421825,
,,,,,,,,,,,,,,,,,,,,,,228.3398285,3.015733004,
,,,,,,,,,,,,,,,,,,,,,,228.1420441,3.078170538,
,,,,,,,,,,,,,,,,,,,,,,227.9442902,3.05583787,
,,,,,,,,,,,,,,,,,,,,,,227.7464905,3.143095732,
,,,,,,,,,,,,,,,,,,,,,,227.5486908,2.977459192,
,,,,,,,,,,,,,,,,,,,,,,227.3508759,3.013595581,
,,,,,,,,,,,,,,,,,,,,,,227.1530914,3.082770824,
,,,,,,,,,,,,,,,,,,,,,,226.9552917,3.160886526,
,,,,,,,,,,,,,,,,,,,,,,226.7574615,3.230110884,
,,,,,,,,,,,,,,,,,,,,,,226.5596771,3.216138363,
,,,,,,,,,,,,,,,,,,,,,,226.3618774,3.204097033,
,,,,,,,,,,,,,,,,,,,,,,226.1640472,3.242555141,
,,,,,,,,,,,,,,,,,,,,,,225.966217,3.293653011,
,,,,,,,,,,,,,,,,,,,,,,225.7684174,3.30769372,
,,,,,,,,,,,,,,,,,,,,,,225.5705566,3.300966501,
,,,,,,,,,,,,,,,,,,,,,,225.372757,3.307409763,
,,,,,,,,,,,,,,,,,,,,,,225.1353455,3.3057127,
,,,,,,,,,,,,,,,,,,,,,,224.9375153,3.334882021,
,,,,,,,,,,,,,,,,,,,,,,224.7396545,3.3532691,
,,,,,,,,,,,,,,,,,,,,,,224.5418243,3.423289299,
,,,,,,,,,,,,,,,,,,,,,,224.3440094,3.339818716,
,,,,,,,,,,,,,,,,,,,,,,224.1461182,3.359992981,
,,,,,,,,,,,,,,,,,,,,,,223.9482727,3.381889343,
,,,,,,,,,,,,,,,,,,,,,,223.750412,3.431958199,
,,,,,,,,,,,,,,,,,,,,,,223.552536,3.414019346,
,,,,,,,,,,,,,,,,,,,,,,223.3546906,3.408333778,
,,,,,,,,,,,,,,,,,,,,,,223.1568146,3.43899107,
,,,,,,,,,,,,,,,,,,,,,,222.9589539,3.457784891,
,,,,,,,,,,,,,,,,,,,,,,222.7610474,3.427391768,
,,,,,,,,,,,,,,,,,,,,,,222.5632019,3.426499128,
,,,,,,,,,,,,,,,,,,,,,,222.3653259,3.476297617,
,,,,,,,,,,,,,,,,,,,,,,222.1674194,3.550835609,
,,,,,,,,,,,,,,,,,,,,,,221.9695435,3.485475302,
,,,,,,,,,,,,,,,,,,,,,,221.7716675,3.46852541,
,,,,,,,,,,,,,,,,,,,,,,221.5737457,3.452647209,
,,,,,,,,,,,,,,,,,,,,,,221.3362732,3.485491276,
,,,,,,,,,,,,,,,,,,,,,,221.138382,3.539968252,
,,,,,,,,,,,,,,,,,,,,,,220.9404755,3.535981655,
,,,,,,,,,,,,,,,,,,,,,,220.7425537,3.500455141,
,,,,,,,,,,,,,,,,,,,,,,220.5446472,3.414036989,
,,,,,,,,,,,,,,,,,,,,,,220.3467255,3.530359745,
,,,,,,,,,,,,,,,,,,,,,,220.148819,3.48544693,
,,,,,,,,,,,,,,,,,,,,,,219.9508972,3.433182955,
,,,,,,,,,,,,,,,,,,,,,,219.7529602,3.491921663,
,,,,,,,,,,,,,,,,,,,,,,219.5550385,3.543804884,
,,,,,,,,,,,,,,,,,,,,,,219.3571167,3.488555908,
,,,,,,,,,,,,,,,,,,,,,,219.1591644,3.440680504,
,,,,,,,,,,,,,,,,,,,,,,218.9612274,3.509588718,
,,,,,,,,,,,,,,,,,,,,,,218.7633057,3.538797855,
,,,,,,,,,,,,,,,,,,,,,,218.5653534,3.633026123,
,,,,,,,,,,,,,,,,,,,,,,218.3673859,3.550047398,
,,,,,,,,,,,,,,,,,,,,,,218.1694641,3.610761404,
,,,,,,,,,,,,,,,,,,,,,,217.9714813,3.514096022,
,,,,,,,,,,,,,,,,,,,,,,217.7735291,3.509531021,
,,,,,,,,,,,,,,,,,,,,,,217.535965,3.575142622,
,,,,,,,,,,,,,,,,,,,,,,217.338028,3.538448095,
,,,,,,,,,,,,,,,,,,,,,,217.1400452,3.576938868,
,,,,,,,,,,,,,,,,,,,,,,216.9420776,3.461792469,
,,,,,,,,,,,,,,,,,,,,,,216.7441254,3.492955923,
,,,,,,,,,,,,,,,,,,,,,,216.5461273,3.53533268,
,,,,,,,,,,,,,,,,,,,,,,216.3481293,3.741025448,
,,,,,,,,,,,,,,,,,,,,,,216.1501465,3.848394394,
,,,,,,,,,,,,,,,,,,,,,,215.9521484,3.540926456,
,,,,,,,,,,,,,,,,,,,,,,215.7541809,3.565219641,
,,,,,,,,,,,,,,,,,,,,,,215.5561829,3.635005951,
,,,,,,,,,,,,,,,,,,,,,,215.3581848,3.571004868,
,,,,,,,,,,,,,,,,,,,,,,215.1601715,3.588014841,
,,,,,,,,,,,,,,,,,,,,,,214.9621735,3.642716408,
,,,,,,,,,,,,,,,,,,,,,,214.7641754,3.678586721,
,,,,,,,,,,,,,,,,,,,,,,214.5661621,3.821966887,
,,,,,,,,,,,,,,,,,,,,,,214.3681335,3.905287027,
,,,,,,,,,,,,,,,,,,,,,,214.1701355,3.667678833,
,,,,,,,,,,,,,,,,,,,,,,213.9720917,3.611000538,
,,,,,,,,,,,,,,,,,,,,,,213.7740936,3.70109272,
,,,,,,,,,,,,,,,,,,,,,,213.536438,3.579591274,
,,,,,,,,,,,,,,,,,,,,,,213.3384399,3.811384201,
,,,,,,,,,,,,,,,,,,,,,,213.1403809,3.70088172,
,,,,,,,,,,,,,,,,,,,,,,212.942337,3.720810175,
,,,,,,,,,,,,,,,,,,,,,,212.7442932,3.594764233,
,,,,,,,,,,,,,,,,,,,,,,212.5462646,3.734879732,
,,,,,,,,,,,,,,,,,,,,,,212.3481903,3.712154865,
,,,,,,,,,,,,,,,,,,,,,,212.150177,3.839635134,
,,,,,,,,,,,,,,,,,,,,,,211.9521027,3.911775351,
,,,,,,,,,,,,,,,,,,,,,,211.7540588,3.786893368,
,,,,,,,,,,,,,,,,,,,,,,211.5559845,3.842143774,
,,,,,,,,,,,,,,,,,,,,,,211.3579407,3.784606218,
,,,,,,,,,,,,,,,,,,,,,,211.1598663,3.688931227,
,,,,,,,,,,,,,,,,,,,,,,210.961792,3.67809844,
,,,,,,,,,,,,,,,,,,,,,,210.7637177,3.682225227,
,,,,,,,,,,,,,,,,,,,,,,210.5656433,3.629389286,
,,,,,,,,,,,,,,,,,,,,,,210.3675537,3.884646177,
,,,,,,,,,,,,,,,,,,,,,,210.1694794,3.705169201,
,,,,,,,,,,,,,,,,,,,,,,209.9713898,3.71088624,
,,,,,,,,,,,,,,,,,,,,,,209.7733154,3.714664936,
,,,,,,,,,,,,,,,,,,,,,,209.535614,3.666299582,
,,,,,,,,,,,,,,,,,,,,,,209.3375092,3.796557665,
,,,,,,,,,,,,,,,,,,,,,,209.139389,4.231545925,
,,,,,,,,,,,,,,,,,,,,,,208.9413147,3.639497042,
,,,,,,,,,,,,,,,,,,,,,,208.7431946,3.679769754,
,,,,,,,,,,,,,,,,,,,,,,208.545105,3.748165846,
,,,,,,,,,,,,,,,,,,,,,,208.3469849,3.837046385,
,,,,,,,,,,,,,,,,,,,,,,208.1488647,3.842249155,
,,,,,,,,,,,,,,,,,,,,,,207.9507446,3.948941708,
,,,,,,,,,,,,,,,,,,,,,,207.7526398,4.118812561,
,,,,,,,,,,,,,,,,,,,,,,207.5545044,4.08469677,
,,,,,,,,,,,,,,,,,,,,,,207.3563843,3.835622549,
,,,,,,,,,,,,,,,,,,,,,,207.1582642,3.8843894,
,,,,,,,,,,,,,,,,,,,,,,206.9601135,3.873877287,
,,,,,,,,,,,,,,,,,,,,,,206.7619781,3.731839418,
,,,,,,,,,,,,,,,,,,,,,,206.563858,3.702329874,
,,,,,,,,,,,,,,,,,,,,,,206.3656769,3.846070528,
,,,,,,,,,,,,,,,,,,,,,,206.1675568,3.852835655,
,,,,,,,,,,,,,,,,,,,,,,205.9693909,3.813380718,
,,,,,,,,,,,,,,,,,,,,,,205.7712555,3.888689518,
,,,,,,,,,,,,,,,,,,,,,,205.5730743,4.00501442,
,,,,,,,,,,,,,,,,,,,,,,205.374939,3.787688255,
,,,,,,,,,,,,,,,,,,,,,,205.1371307,3.734864712,
,,,,,,,,,,,,,,,,,,,,,,204.9389954,3.802199841,
,,,,,,,,,,,,,,,,,,,,,,204.7408142,3.832631826,
,,,,,,,,,,,,,,,,,,,,,,204.5426483,3.852764606,
,,,,,,,,,,,,,,,,,,,,,,204.3444519,3.863773823,
,,,,,,,,,,,,,,,,,,,,,,204.1462708,3.732237816,
,,,,,,,,,,,,,,,,,,,,,,203.9480896,3.826981306,
,,,,,,,,,,,,,,,,,,,,,,203.7499237,3.685029984,
,,,,,,,,,,,,,,,,,,,,,,203.5517426,3.836830378,
,,,,,,,,,,,,,,,,,,,,,,203.3535614,3.846399069,
,,,,,,,,,,,,,,,,,,,,,,203.1553497,3.802674294,
,,,,,,,,,,,,,,,,,,,,,,202.9571686,3.878679752,
,,,,,,,,,,,,,,,,,,,,,,202.7589569,3.804625273,
,,,,,,,,,,,,,,,,,,,,,,202.5607758,3.836131096,
,,,,,,,,,,,,,,,,,,,,,,202.3625488,3.843338728,
,,,,,,,,,,,,,,,,,,,,,,202.1643524,3.978000879,
,,,,,,,,,,,,,,,,,,,,,,201.9661407,4.142472744,
,,,,,,,,,,,,,,,,,,,,,,201.7679291,4.32994318,
,,,,,,,,,,,,,,,,,,,,,,201.5697174,3.793322325,
,,,,,,,,,,,,,,,,,,,,,,201.3714905,3.839193344,
,,,,,,,,,,,,,,,,,,,,,,201.1732635,3.916141748,
,,,,,,,,,,,,,,,,,,,,,,200.9750519,4.3357687,
,,,,,,,,,,,,,,,,,,,,,,200.7371674,3.790185928,
,,,,,,,,,,,,,,,,,,,,,,200.5389252,4.029613495,
,,,,,,,,,,,,,,,,,,,,,,200.3406982,4.129414558,
,,,,,,,,,,,,,,,,,,,,,,200.1424561,3.850626707,
,,,,,,,,,,,,,,,,,,,,,,199.9442291,3.915373564,
,,,,,,,,,,,,,,,,,,,,,,199.7459717,3.715919733,
,,,,,,,,,,,,,,,,,,,,,,199.5477142,4.038197994,
,,,,,,,,,,,,,,,,,,,,,,199.349472,3.794595003,
,,,,,,,,,,,,,,,,,,,,,,199.1512146,3.909239769,
,,,,,,,,,,,,,,,,,,,,,,198.9529724,4.041476727,
,,,,,,,,,,,,,,,,,,,,,,198.7546997,3.787195921,
,,,,,,,,,,,,,,,,,,,,,,198.5564423,3.996886015,
,,,,,,,,,,,,,,,,,,,,,,198.3581848,3.863432646,
,,,,,,,,,,,,,,,,,,,,,,198.1599121,3.960940838,
,,,,,,,,,,,,,,,,,,,,,,197.9616394,4.220484734,
,,,,,,,,,,,,,,,,,,,,,,197.7633514,3.736720324,
,,,,,,,,,,,,,,,,,,,,,,197.565094,4.106553555,
,,,,,,,,,,,,,,,,,,,,,,197.366806,3.970811605,
,,,,,,,,,,,,,,,,,,,,,,197.1685181,3.683022976,
,,,,,,,,,,,,,,,,,,,,,,196.9702454,3.86167264,
,,,,,,,,,,,,,,,,,,,,,,196.7719421,4.420236588,
,,,,,,,,,,,,,,,,,,,,,,196.5736542,3.947199106,
,,,,,,,,,,,,,,,,,,,,,,196.3357086,3.836217403,
,,,,,,,,,,,,,,,,,,,,,,196.1374054,3.882320166,
,,,,,,,,,,,,,,,,,,,,,,195.9391022,4.180666924,
,,,,,,,,,,,,,,,,,,,,,,195.740799,3.865965605,
,,,,,,,,,,,,,,,,,,,,,,195.5424805,4.062841892,
,,,,,,,,,,,,,,,,,,,,,,195.3441772,4.181468964,
,,,,,,,,,,,,,,,,,,,,,,195.1458588,3.763867617,
,,,,,,,,,,,,,,,,,,,,,,194.9475555,3.933802843,
,,,,,,,,,,,,,,,,,,,,,,194.7492218,3.870151281,
,,,,,,,,,,,,,,,,,,,,,,194.5509033,4.280870914,
,,,,,,,,,,,,,,,,,,,,,,194.3525848,4.001805782,
,,,,,,,,,,,,,,,,,,,,,,194.1542511,4.632426739,
,,,,,,,,,,,,,,,,,,,,,,193.9559326,3.797038794,
,,,,,,,,,,,,,,,,,,,,,,193.7575836,4.117079735,
,,,,,,,,,,,,,,,,,,,,,,193.5592346,3.918928623,
,,,,,,,,,,,,,,,,,,,,,,193.3609161,4.084744453,
,,,,,,,,,,,,,,,,,,,,,,193.1625671,3.811504126,
,,,,,,,,,,,,,,,,,,,,,,192.9642181,3.532571793,
,,,,,,,,,,,,,,,,,,,,,,192.7658691,3.891948938,
,,,,,,,,,,,,,,,,,,,,,,192.5675049,3.547845602,
,,,,,,,,,,,,,,,,,,,,,,192.3691711,3.824486256,
,,,,,,,,,,,,,,,,,,,,,,192.1707916,3.830637932,
,,,,,,,,,,,,,,,,,,,,,,191.9724426,4.429186821,
,,,,,,,,,,,,,,,,,,,,,,191.7740784,3.563831091,
,,,,,,,,,,,,,,,,,,,,,,191.5360413,3.688925743,
,,,,,,,,,,,,,,,,,,,,,,191.337677,4.087337494,
,,,,,,,,,,,,,,,,,,,,,,191.1392975,3.845837831,
,,,,,,,,,,,,,,,,,,,,,,190.940918,4.306746483,
,,,,,,,,,,,,,,,,,,,,,,190.7425385,4.370065212,
,,,,,,,,,,,,,,,,,,,,,,190.5441589,3.908481121,
,,,,,,,,,,,,,,,,,,,,,,190.3457947,3.781199932,
,,,,,,,,,,,,,,,,,,,,,,190.1473846,3.386326551,
,,,,,,,,,,,,,,,,,,,,,,189.9490051,3.71306324,

sample1,
sample1
Collection Time: 5/15/2020 11:54:44 AM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  300.00
UV-Vis Data Interval (nm)  0.50
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 5/15/2020 11:53:41 AM
Method Modifications:
UVVIS SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Y Max Abs Changed: 5/15/2020 11:54:09 AM, Old:     1.00, New:     2.00
Common Interval nm Changed: 5/15/2020 11:54:09 AM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 201.0

sample2,
sample2
Collection Time: 5/15/2020 11:58:05 AM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  500.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  9600.00
UV-Vis Data Interval (nm)  2.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 5/15/2020 11:53:41 AM
Method Modifications:
UVVIS SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Y Max Abs Changed: 5/15/2020 11:54:09 AM, Old:     1.00, New:     2.00
Common Interval nm Changed: 5/15/2020 11:54:09 AM, Old:     5.00, New:     0.50
UVVIS SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
Common SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
X Start nm Changed: 5/15/2020 11:57:56 AM, Old:  800.0, New:  500.0
Common Interval nm Changed: 5/15/2020 11:57:56 AM, Old:     0.50, New:     2.00
End Method Modifications
<Current Wavelength> , 226.0

sample3,
sample3
Collection Time: 5/15/2020 11:58:54 AM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  600.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.00
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 5/15/2020 11:53:41 AM
Method Modifications:
UVVIS SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Y Max Abs Changed: 5/15/2020 11:54:09 AM, Old:     1.00, New:     2.00
Common Interval nm Changed: 5/15/2020 11:54:09 AM, Old:     5.00, New:     0.50
UVVIS SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
Common SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
X Start nm Changed: 5/15/2020 11:57:56 AM, Old:  800.0, New:  500.0
Common Interval nm Changed: 5/15/2020 11:57:56 AM, Old:     0.50, New:     2.00
X Start nm Changed: 5/15/2020 11:58:47 AM, Old:  500.0, New:  600.0
X Stop nm Changed: 5/15/2020 11:58:47 AM, Old:  200.0, New:  190.0
Common Interval nm Changed: 5/15/2020 11:58:47 AM, Old:     2.00, New:     5.00
End Method Modifications
<Current Wavelength> , 234.4

sample4,
sample4
Collection Time: 5/15/2020 12:06:29 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  600.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.00
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 5/15/2020 11:53:41 AM
Method Modifications:
UVVIS SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Y Max Abs Changed: 5/15/2020 11:54:09 AM, Old:     1.00, New:     2.00
Common Interval nm Changed: 5/15/2020 11:54:09 AM, Old:     5.00, New:     0.50
UVVIS SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
Common SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
X Start nm Changed: 5/15/2020 11:57:56 AM, Old:  800.0, New:  500.0
Common Interval nm Changed: 5/15/2020 11:57:56 AM, Old:     0.50, New:     2.00
X Start nm Changed: 5/15/2020 11:58:47 AM, Old:  500.0, New:  600.0
X Stop nm Changed: 5/15/2020 11:58:47 AM, Old:  200.0, New:  190.0
Common Interval nm Changed: 5/15/2020 11:58:47 AM, Old:     2.00, New:     5.00
End Method Modifications
<Current Wavelength> , 265.0

sample5,
sample5
Collection Time: 5/15/2020 12:06:51 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  600.0
Stop (nm)  300.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  600.00
UV-Vis Data Interval (nm)  1.00
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 5/15/2020 11:53:41 AM
Method Modifications:
UVVIS SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Y Max Abs Changed: 5/15/2020 11:54:09 AM, Old:     1.00, New:     2.00
Common Interval nm Changed: 5/15/2020 11:54:09 AM, Old:     5.00, New:     0.50
UVVIS SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
Common SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
X Start nm Changed: 5/15/2020 11:57:56 AM, Old:  800.0, New:  500.0
Common Interval nm Changed: 5/15/2020 11:57:56 AM, Old:     0.50, New:     2.00
X Start nm Changed: 5/15/2020 11:58:47 AM, Old:  500.0, New:  600.0
X Stop nm Changed: 5/15/2020 11:58:47 AM, Old:  200.0, New:  190.0
Common Interval nm Changed: 5/15/2020 11:58:47 AM, Old:     2.00, New:     5.00
UVVIS SAT Changed: 5/15/2020 12:06:39 PM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 12:06:39 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 5/15/2020 12:06:45 PM, Old:  190.0, New:  300.0
Common Interval nm Changed: 5/15/2020 12:06:45 PM, Old:     5.00, New:     1.00
End Method Modifications
<Current Wavelength> , 300.0

sample6,
sample6
Collection Time: 5/15/2020 12:08:03 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  1000.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.00
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 5/15/2020 11:53:41 AM
Method Modifications:
UVVIS SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Y Max Abs Changed: 5/15/2020 11:54:09 AM, Old:     1.00, New:     2.00
Common Interval nm Changed: 5/15/2020 11:54:09 AM, Old:     5.00, New:     0.50
UVVIS SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
Common SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
X Start nm Changed: 5/15/2020 11:57:56 AM, Old:  800.0, New:  500.0
Common Interval nm Changed: 5/15/2020 11:57:56 AM, Old:     0.50, New:     2.00
X Start nm Changed: 5/15/2020 11:58:47 AM, Old:  500.0, New:  600.0
X Stop nm Changed: 5/15/2020 11:58:47 AM, Old:  200.0, New:  190.0
Common Interval nm Changed: 5/15/2020 11:58:47 AM, Old:     2.00, New:     5.00
UVVIS SAT Changed: 5/15/2020 12:06:39 PM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 12:06:39 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 5/15/2020 12:06:45 PM, Old:  190.0, New:  300.0
Common Interval nm Changed: 5/15/2020 12:06:45 PM, Old:     5.00, New:     1.00
UVVIS SAT Changed: 5/15/2020 12:07:49 PM, Old:0.1000, New:0.0125
Common SAT Changed: 5/15/2020 12:07:49 PM, Old:0.1000, New:0.0125
X Start nm Changed: 5/15/2020 12:07:53 PM, Old:  600.0, New: 1000.0
X Stop nm Changed: 5/15/2020 12:07:53 PM, Old:  300.0, New:  190.0
Common Interval nm Changed: 5/15/2020 12:07:53 PM, Old:     1.00, New:     5.00
End Method Modifications
<Current Wavelength> , 225.0

vzorek1,
vzorek1
Collection Time: 5/15/2020 12:19:56 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  1000.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  24000.00
UV-Vis Data Interval (nm)  5.00
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 5/15/2020 11:53:41 AM
Method Modifications:
UVVIS SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 11:54:02 AM, Old:0.0125, New:0.1000
Y Max Abs Changed: 5/15/2020 11:54:09 AM, Old:     1.00, New:     2.00
Common Interval nm Changed: 5/15/2020 11:54:09 AM, Old:     5.00, New:     0.50
UVVIS SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
Common SAT Changed: 5/15/2020 11:57:52 AM, Old:0.1000, New:0.0125
X Start nm Changed: 5/15/2020 11:57:56 AM, Old:  800.0, New:  500.0
Common Interval nm Changed: 5/15/2020 11:57:56 AM, Old:     0.50, New:     2.00
X Start nm Changed: 5/15/2020 11:58:47 AM, Old:  500.0, New:  600.0
X Stop nm Changed: 5/15/2020 11:58:47 AM, Old:  200.0, New:  190.0
Common Interval nm Changed: 5/15/2020 11:58:47 AM, Old:     2.00, New:     5.00
UVVIS SAT Changed: 5/15/2020 12:06:39 PM, Old:0.0125, New:0.1000
Common SAT Changed: 5/15/2020 12:06:39 PM, Old:0.0125, New:0.1000
X Stop nm Changed: 5/15/2020 12:06:45 PM, Old:  190.0, New:  300.0
Common Interval nm Changed: 5/15/2020 12:06:45 PM, Old:     5.00, New:     1.00
UVVIS SAT Changed: 5/15/2020 12:07:49 PM, Old:0.1000, New:0.0125
Common SAT Changed: 5/15/2020 12:07:49 PM, Old:0.1000, New:0.0125
X Start nm Changed: 5/15/2020 12:07:53 PM, Old:  600.0, New: 1000.0
X Stop nm Changed: 5/15/2020 12:07:53 PM, Old:  300.0, New:  190.0
Common Interval nm Changed: 5/15/2020 12:07:53 PM, Old:     1.00, New:     5.00
End Method Modifications
<Current Wavelength> , 235.0

vzorek2,
vzorek2
Collection Time: 5/15/2020 12:20:26 PM
Operator Name  :
Scan Version 5.1.0.1016
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  500.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
